device_name,logical_name,item,stats_type,value,och,center_frequency,och_group,time,side,pn
T1,/1/4/L1,preFecBer,min,5.34E-05,2,191600000,1,2000/1/1 05:00,A,ot1
T1,/1/6/L1,preFecBer,min,5.99E-05,1,191400000,1,2000/1/1 05:00,A,ot1
T2,/1/1/L1,preFecBer,avg,5.28E-05,3,191800000,1,2000/1/1 05:00,A,ot1
T2,/1/1/L1,preFecBer,instant,5.25E-05,3,191800000,1,2000/1/1 05:00,A,ot1
T2,/1/1/L1,preFecBer,max,5.61E-05,3,191800000,1,2000/1/1 05:00,A,ot1
T2,/1/1/L1,preFecBer,min,5.03E-05,3,191800000,1,2000/1/1 05:00,A,ot1
T3,/1/2/L1,preFecBer,avg,0.000828,6,191500000,2,2000/1/1 05:00,A,ot1
T3,/1/4/L1,preFecBer,avg,0.00097,4,191700000,2,2000/1/1 05:00,A,ot1
T3,/1/6/L1,preFecBer,avg,0.00059,5,191900000,2,2000/1/1 05:00,A,ot1
T3,/1/2/L1,preFecBer,instant,0.000821,6,191500000,2,2000/1/1 05:00,A,ot1
T3,/1/4/L1,preFecBer,instant,0.000988,4,191700000,2,2000/1/1 05:00,A,ot1
T3,/1/6/L1,preFecBer,instant,0.000588,5,191900000,2,2000/1/1 05:00,A,ot1
T3,/1/2/L1,preFecBer,max,0.000873,6,191500000,2,2000/1/1 05:00,A,ot1
T3,/1/4/L1,preFecBer,max,0.001,4,191700000,2,2000/1/1 05:00,A,ot1
T3,/1/6/L1,preFecBer,max,0.000613,5,191900000,2,2000/1/1 05:00,A,ot1
T3,/1/2/L1,preFecBer,min,0.000793,6,191500000,2,2000/1/1 05:00,A,ot1
T3,/1/4/L1,preFecBer,min,0.000932,4,191700000,2,2000/1/1 05:00,A,ot1
T3,/1/6/L1,preFecBer,min,0.000573,5,191900000,2,2000/1/1 05:00,A,ot1
T3,/1/1/L1,preFecBer,avg,0.00189,1,191400000,1,2000/1/1 06:00,Z,ot1
T3,/1/3/L1,preFecBer,avg,0.00234,2,191600000,1,2000/1/1 06:00,Z,ot1
T3,/1/5/L1,preFecBer,avg,0.00273,3,191800000,1,2000/1/1 06:00,Z,ot1
T3,/1/1/L1,preFecBer,instant,0.00191,1,191400000,1,2000/1/1 06:00,Z,ot1
T3,/1/3/L1,preFecBer,instant,0.00237,2,191600000,1,2000/1/1 06:00,Z,ot1
T3,/1/5/L1,preFecBer,instant,0.00272,3,191800000,1,2000/1/1 06:00,Z,ot1
T3,/1/1/L1,preFecBer,max,0.00194,1,191400000,1,2000/1/1 06:00,Z,ot1
T3,/1/3/L1,preFecBer,max,0.0024,2,191600000,1,2000/1/1 06:00,Z,ot1
T3,/1/5/L1,preFecBer,max,0.00281,3,191800000,1,2000/1/1 06:00,Z,ot1
T3,/1/1/L1,preFecBer,min,0.00184,1,191400000,1,2000/1/1 06:00,Z,ot1
T3,/1/3/L1,preFecBer,min,0.00228,2,191600000,1,2000/1/1 06:00,Z,ot1
T3,/1/5/L1,preFecBer,min,0.00261,3,191800000,1,2000/1/1 06:00,Z,ot1
T4,/1/1/L1,preFecBer,avg,2.48E-05,6,191500000,2,2000/1/1 06:00,Z,ot1
T4,/1/2/L1,preFecBer,avg,2.93E-05,4,191700000,2,2000/1/1 06:00,Z,ot1
T4,/1/3/L1,preFecBer,avg,1.78E-05,5,191900000,2,2000/1/1 06:00,Z,ot1
T4,/1/1/L1,preFecBer,instant,2.45E-05,6,191500000,2,2000/1/1 06:00,Z,ot1
T4,/1/2/L1,preFecBer,instant,2.94E-05,4,191700000,2,2000/1/1 06:00,Z,ot1
T4,/1/3/L1,preFecBer,instant,1.73E-05,5,191900000,2,2000/1/1 06:00,Z,ot1
T4,/1/1/L1,preFecBer,max,2.60E-05,6,191500000,2,2000/1/1 06:00,Z,ot1
T4,/1/2/L1,preFecBer,max,3.03E-05,4,191700000,2,2000/1/1 06:00,Z,ot1
T4,/1/3/L1,preFecBer,max,1.87E-05,5,191900000,2,2000/1/1 06:00,Z,ot1
T4,/1/1/L1,preFecBer,min,2.39E-05,6,191500000,2,2000/1/1 06:00,Z,ot1
T4,/1/2/L1,preFecBer,min,2.80E-05,4,191700000,2,2000/1/1 06:00,Z,ot1
T4,/1/3/L1,preFecBer,min,1.70E-05,5,191900000,2,2000/1/1 06:00,Z,ot1
T1,/1/4/L1,preFecBer,avg,5.62E-05,2,191600000,1,2000/1/1 06:00,A,ot1
T1,/1/6/L1,preFecBer,avg,6.14E-05,1,191400000,1,2000/1/1 06:00,A,ot1
T1,/1/4/L1,preFecBer,instant,5.65E-05,2,191600000,1,2000/1/1 06:00,A,ot1
T1,/1/6/L1,preFecBer,instant,6.10E-05,1,191400000,1,2000/1/1 06:00,A,ot1
T1,/1/4/L1,preFecBer,max,5.78E-05,2,191600000,1,2000/1/1 06:00,A,ot1
T1,/1/6/L1,preFecBer,max,6.39E-05,1,191400000,1,2000/1/1 06:00,A,ot1
T1,/1/4/L1,preFecBer,min,5.46E-05,2,191600000,1,2000/1/1 06:00,A,ot1
T1,/1/6/L1,preFecBer,min,5.90E-05,1,191400000,1,2000/1/1 06:00,A,ot1
T2,/1/1/L1,preFecBer,avg,5.21E-05,3,191800000,1,2000/1/1 06:00,A,ot1
T2,/1/1/L1,preFecBer,instant,5.23E-05,3,191800000,1,2000/1/1 06:00,A,ot1
T2,/1/1/L1,preFecBer,max,5.45E-05,3,191800000,1,2000/1/1 06:00,A,ot1
T2,/1/1/L1,preFecBer,min,5.02E-05,3,191800000,1,2000/1/1 06:00,A,ot1
T3,/1/2/L1,preFecBer,avg,0.00083,6,191500000,2,2000/1/1 06:00,A,ot1
T3,/1/4/L1,preFecBer,avg,0.000983,4,191700000,2,2000/1/1 06:00,A,ot1
T3,/1/6/L1,preFecBer,avg,0.000591,5,191900000,2,2000/1/1 06:00,A,ot1
T3,/1/2/L1,preFecBer,instant,0.000852,6,191500000,2,2000/1/1 06:00,A,ot1
T3,/1/4/L1,preFecBer,instant,0.000985,4,191700000,2,2000/1/1 06:00,A,ot1
T3,/1/6/L1,preFecBer,instant,0.000592,5,191900000,2,2000/1/1 06:00,A,ot1
T3,/1/2/L1,preFecBer,max,0.000856,6,191500000,2,2000/1/1 06:00,A,ot1
T3,/1/4/L1,preFecBer,max,0.00101,4,191700000,2,2000/1/1 06:00,A,ot1
T3,/1/6/L1,preFecBer,max,0.000613,5,191900000,2,2000/1/1 06:00,A,ot1
T3,/1/2/L1,preFecBer,min,0.0008,6,191500000,2,2000/1/1 06:00,A,ot1
T3,/1/4/L1,preFecBer,min,0.000935,4,191700000,2,2000/1/1 06:00,A,ot1
T3,/1/6/L1,preFecBer,min,0.000564,5,191900000,2,2000/1/1 06:00,A,ot1
T3,/1/1/L1,preFecBer,avg,0.00189,1,191400000,1,2000/1/1 07:00,Z,ot1
T3,/1/3/L1,preFecBer,avg,0.00233,2,191600000,1,2000/1/1 07:00,Z,ot1
T3,/1/5/L1,preFecBer,avg,0.00272,3,191800000,1,2000/1/1 07:00,Z,ot1
T3,/1/1/L1,preFecBer,instant,0.00193,1,191400000,1,2000/1/1 07:00,Z,ot1
T3,/1/3/L1,preFecBer,instant,0.00234,2,191600000,1,2000/1/1 07:00,Z,ot1
T3,/1/5/L1,preFecBer,instant,0.00275,3,191800000,1,2000/1/1 07:00,Z,ot1
T3,/1/1/L1,preFecBer,max,0.00196,1,191400000,1,2000/1/1 07:00,Z,ot1
T3,/1/3/L1,preFecBer,max,0.0024,2,191600000,1,2000/1/1 07:00,Z,ot1
T3,/1/5/L1,preFecBer,max,0.00287,3,191800000,1,2000/1/1 07:00,Z,ot1
T3,/1/1/L1,preFecBer,min,0.00183,1,191400000,1,2000/1/1 07:00,Z,ot1
T3,/1/3/L1,preFecBer,min,0.00227,2,191600000,1,2000/1/1 07:00,Z,ot1
T3,/1/5/L1,preFecBer,min,0.00264,3,191800000,1,2000/1/1 07:00,Z,ot1
T4,/1/1/L1,preFecBer,avg,2.50E-05,6,191500000,2,2000/1/1 07:00,Z,ot1
T4,/1/2/L1,preFecBer,avg,3.04E-05,4,191700000,2,2000/1/1 07:00,Z,ot1
T4,/1/3/L1,preFecBer,avg,1.81E-05,5,191900000,2,2000/1/1 07:00,Z,ot1
T4,/1/1/L1,preFecBer,instant,2.51E-05,6,191500000,2,2000/1/1 07:00,Z,ot1
T4,/1/2/L1,preFecBer,instant,3.11E-05,4,191700000,2,2000/1/1 07:00,Z,ot1
T4,/1/3/L1,preFecBer,instant,1.90E-05,5,191900000,2,2000/1/1 07:00,Z,ot1
T4,/1/1/L1,preFecBer,max,2.58E-05,6,191500000,2,2000/1/1 07:00,Z,ot1
T4,/1/2/L1,preFecBer,max,3.16E-05,4,191700000,2,2000/1/1 07:00,Z,ot1
T4,/1/3/L1,preFecBer,max,1.93E-05,5,191900000,2,2000/1/1 07:00,Z,ot1
T4,/1/1/L1,preFecBer,min,2.42E-05,6,191500000,2,2000/1/1 07:00,Z,ot1
T4,/1/2/L1,preFecBer,min,2.92E-05,4,191700000,2,2000/1/1 07:00,Z,ot1
T4,/1/3/L1,preFecBer,min,1.72E-05,5,191900000,2,2000/1/1 07:00,Z,ot1
T1,/1/4/L1,preFecBer,avg,5.61E-05,2,191600000,1,2000/1/1 07:00,A,ot1
T1,/1/6/L1,preFecBer,avg,6.18E-05,1,191400000,1,2000/1/1 07:00,A,ot1
T1,/1/4/L1,preFecBer,instant,5.63E-05,2,191600000,1,2000/1/1 07:00,A,ot1
T1,/1/6/L1,preFecBer,instant,6.17E-05,1,191400000,1,2000/1/1 07:00,A,ot1
T1,/1/4/L1,preFecBer,max,5.79E-05,2,191600000,1,2000/1/1 07:00,A,ot1
T1,/1/6/L1,preFecBer,max,6.34E-05,1,191400000,1,2000/1/1 07:00,A,ot1
T1,/1/4/L1,preFecBer,min,5.24E-05,2,191600000,1,2000/1/1 07:00,A,ot1
T1,/1/6/L1,preFecBer,min,6.02E-05,1,191400000,1,2000/1/1 07:00,A,ot1
T2,/1/1/L1,preFecBer,avg,5.18E-05,3,191800000,1,2000/1/1 07:00,A,ot1
T2,/1/1/L1,preFecBer,instant,5.20E-05,3,191800000,1,2000/1/1 07:00,A,ot1
T2,/1/1/L1,preFecBer,max,5.34E-05,3,191800000,1,2000/1/1 07:00,A,ot1
T2,/1/1/L1,preFecBer,min,4.97E-05,3,191800000,1,2000/1/1 07:00,A,ot1
T3,/1/2/L1,preFecBer,avg,0.000813,6,191500000,2,2000/1/1 07:00,A,ot1
T3,/1/4/L1,preFecBer,avg,0.000989,4,191700000,2,2000/1/1 07:00,A,ot1
T3,/1/6/L1,preFecBer,avg,0.000592,5,191900000,2,2000/1/1 07:00,A,ot1
T3,/1/2/L1,preFecBer,instant,0.000826,6,191500000,2,2000/1/1 07:00,A,ot1
T3,/1/4/L1,preFecBer,instant,0.000995,4,191700000,2,2000/1/1 07:00,A,ot1
T3,/1/6/L1,preFecBer,instant,0.00059,5,191900000,2,2000/1/1 07:00,A,ot1
T3,/1/2/L1,preFecBer,max,0.000843,6,191500000,2,2000/1/1 07:00,A,ot1
T3,/1/4/L1,preFecBer,max,0.00102,4,191700000,2,2000/1/1 07:00,A,ot1
T3,/1/6/L1,preFecBer,max,0.000615,5,191900000,2,2000/1/1 07:00,A,ot1
T3,/1/2/L1,preFecBer,min,0.000785,6,191500000,2,2000/1/1 07:00,A,ot1
T3,/1/4/L1,preFecBer,min,0.00095,4,191700000,2,2000/1/1 07:00,A,ot1
T3,/1/6/L1,preFecBer,min,0.000573,5,191900000,2,2000/1/1 07:00,A,ot1
T3,/1/1/L1,preFecBer,avg,0.00192,1,191400000,1,2000/1/1 08:00,Z,ot1
T3,/1/3/L1,preFecBer,avg,0.00236,2,191600000,1,2000/1/1 08:00,Z,ot1
T3,/1/5/L1,preFecBer,avg,0.00278,3,191800000,1,2000/1/1 08:00,Z,ot1
T3,/1/1/L1,preFecBer,instant,0.00193,1,191400000,1,2000/1/1 08:00,Z,ot1
T3,/1/3/L1,preFecBer,instant,0.00237,2,191600000,1,2000/1/1 08:00,Z,ot1
T3,/1/5/L1,preFecBer,instant,0.00283,3,191800000,1,2000/1/1 08:00,Z,ot1
T3,/1/1/L1,preFecBer,max,0.00197,1,191400000,1,2000/1/1 08:00,Z,ot1
T3,/1/3/L1,preFecBer,max,0.00241,2,191600000,1,2000/1/1 08:00,Z,ot1
T3,/1/5/L1,preFecBer,max,0.00287,3,191800000,1,2000/1/1 08:00,Z,ot1
T3,/1/1/L1,preFecBer,min,0.00185,1,191400000,1,2000/1/1 08:00,Z,ot1
T3,/1/3/L1,preFecBer,min,0.00229,2,191600000,1,2000/1/1 08:00,Z,ot1
T3,/1/5/L1,preFecBer,min,0.00269,3,191800000,1,2000/1/1 08:00,Z,ot1
T4,/1/1/L1,preFecBer,avg,2.58E-05,6,191500000,2,2000/1/1 08:00,Z,ot1
T4,/1/2/L1,preFecBer,avg,3.04E-05,4,191700000,2,2000/1/1 08:00,Z,ot1
T4,/1/3/L1,preFecBer,avg,2.03E-05,5,191900000,2,2000/1/1 08:00,Z,ot1
T4,/1/1/L1,preFecBer,instant,2.59E-05,6,191500000,2,2000/1/1 08:00,Z,ot1
T4,/1/2/L1,preFecBer,instant,3.05E-05,4,191700000,2,2000/1/1 08:00,Z,ot1
T4,/1/3/L1,preFecBer,instant,1.99E-05,5,191900000,2,2000/1/1 08:00,Z,ot1
T4,/1/1/L1,preFecBer,max,2.68E-05,6,191500000,2,2000/1/1 08:00,Z,ot1
T4,/1/2/L1,preFecBer,max,3.18E-05,4,191700000,2,2000/1/1 08:00,Z,ot1
T4,/1/3/L1,preFecBer,max,2.18E-05,5,191900000,2,2000/1/1 08:00,Z,ot1
T4,/1/1/L1,preFecBer,min,2.47E-05,6,191500000,2,2000/1/1 08:00,Z,ot1
T4,/1/2/L1,preFecBer,min,2.90E-05,4,191700000,2,2000/1/1 08:00,Z,ot1
T4,/1/3/L1,preFecBer,min,1.91E-05,5,191900000,2,2000/1/1 08:00,Z,ot1
T1,/1/4/L1,preFecBer,avg,5.74E-05,2,191600000,1,2000/1/1 08:00,A,ot1
T1,/1/6/L1,preFecBer,avg,6.09E-05,1,191400000,1,2000/1/1 08:00,A,ot1
T1,/1/4/L1,preFecBer,instant,5.77E-05,2,191600000,1,2000/1/1 08:00,A,ot1
T1,/1/6/L1,preFecBer,instant,6.07E-05,1,191400000,1,2000/1/1 08:00,A,ot1
T1,/1/4/L1,preFecBer,max,5.91E-05,2,191600000,1,2000/1/1 08:00,A,ot1
T1,/1/6/L1,preFecBer,max,6.27E-05,1,191400000,1,2000/1/1 08:00,A,ot1
T1,/1/4/L1,preFecBer,min,5.55E-05,2,191600000,1,2000/1/1 08:00,A,ot1
T1,/1/6/L1,preFecBer,min,5.92E-05,1,191400000,1,2000/1/1 08:00,A,ot1
T2,/1/1/L1,preFecBer,avg,5.26E-05,3,191800000,1,2000/1/1 08:00,A,ot1
T2,/1/1/L1,preFecBer,instant,5.29E-05,3,191800000,1,2000/1/1 08:00,A,ot1
T2,/1/1/L1,preFecBer,max,5.44E-05,3,191800000,1,2000/1/1 08:00,A,ot1
T2,/1/1/L1,preFecBer,min,5.08E-05,3,191800000,1,2000/1/1 08:00,A,ot1
T3,/1/2/L1,preFecBer,avg,0.000833,6,191500000,2,2000/1/1 08:00,A,ot1
T3,/1/4/L1,preFecBer,avg,0.000998,4,191700000,2,2000/1/1 08:00,A,ot1
T3,/1/6/L1,preFecBer,avg,0.0006,5,191900000,2,2000/1/1 08:00,A,ot1
T3,/1/2/L1,preFecBer,instant,0.000814,6,191500000,2,2000/1/1 08:00,A,ot1
T3,/1/4/L1,preFecBer,instant,0.001,4,191700000,2,2000/1/1 08:00,A,ot1
T3,/1/6/L1,preFecBer,instant,0.000606,5,191900000,2,2000/1/1 08:00,A,ot1
T3,/1/2/L1,preFecBer,max,0.000857,6,191500000,2,2000/1/1 08:00,A,ot1
T3,/1/4/L1,preFecBer,max,0.00103,4,191700000,2,2000/1/1 08:00,A,ot1
T3,/1/6/L1,preFecBer,max,0.000629,5,191900000,2,2000/1/1 08:00,A,ot1
T3,/1/2/L1,preFecBer,min,0.000804,6,191500000,2,2000/1/1 08:00,A,ot1
T3,/1/4/L1,preFecBer,min,0.00096,4,191700000,2,2000/1/1 08:00,A,ot1
T3,/1/6/L1,preFecBer,min,0.000581,5,191900000,2,2000/1/1 08:00,A,ot1
T3,/1/1/L1,preFecBer,avg,0.00196,1,191400000,1,2000/1/1 09:00,Z,ot1
T3,/1/3/L1,preFecBer,avg,0.00235,2,191600000,1,2000/1/1 09:00,Z,ot1
T3,/1/5/L1,preFecBer,avg,0.00277,3,191800000,1,2000/1/1 09:00,Z,ot1
T3,/1/1/L1,preFecBer,instant,0.00193,1,191400000,1,2000/1/1 09:00,Z,ot1
T3,/1/3/L1,preFecBer,instant,0.00235,2,191600000,1,2000/1/1 09:00,Z,ot1
T3,/1/5/L1,preFecBer,instant,0.00276,3,191800000,1,2000/1/1 09:00,Z,ot1
T3,/1/1/L1,preFecBer,max,0.002,1,191400000,1,2000/1/1 09:00,Z,ot1
T3,/1/3/L1,preFecBer,max,0.00241,2,191600000,1,2000/1/1 09:00,Z,ot1
T3,/1/5/L1,preFecBer,max,0.00288,3,191800000,1,2000/1/1 09:00,Z,ot1
T3,/1/1/L1,preFecBer,min,0.0019,1,191400000,1,2000/1/1 09:00,Z,ot1
T3,/1/3/L1,preFecBer,min,0.00229,2,191600000,1,2000/1/1 09:00,Z,ot1
T3,/1/5/L1,preFecBer,min,0.00264,3,191800000,1,2000/1/1 09:00,Z,ot1
T4,/1/1/L1,preFecBer,avg,2.54E-05,6,191500000,2,2000/1/1 09:00,Z,ot1
T4,/1/2/L1,preFecBer,avg,3.02E-05,4,191700000,2,2000/1/1 09:00,Z,ot1
T4,/1/3/L1,preFecBer,avg,2.11E-05,5,191900000,2,2000/1/1 09:00,Z,ot1
T4,/1/1/L1,preFecBer,instant,2.48E-05,6,191500000,2,2000/1/1 09:00,Z,ot1
T4,/1/2/L1,preFecBer,instant,2.92E-05,4,191700000,2,2000/1/1 09:00,Z,ot1
T4,/1/3/L1,preFecBer,instant,2.04E-05,5,191900000,2,2000/1/1 09:00,Z,ot1
T4,/1/1/L1,preFecBer,max,2.86E-05,6,191500000,2,2000/1/1 09:00,Z,ot1
T4,/1/2/L1,preFecBer,max,3.28E-05,4,191700000,2,2000/1/1 09:00,Z,ot1
T4,/1/3/L1,preFecBer,max,2.37E-05,5,191900000,2,2000/1/1 09:00,Z,ot1
T4,/1/1/L1,preFecBer,min,2.42E-05,6,191500000,2,2000/1/1 09:00,Z,ot1
T4,/1/2/L1,preFecBer,min,2.87E-05,4,191700000,2,2000/1/1 09:00,Z,ot1
T4,/1/3/L1,preFecBer,min,1.86E-05,5,191900000,2,2000/1/1 09:00,Z,ot1
T1,/1/4/L1,preFecBer,avg,5.88E-05,2,191600000,1,2000/1/1 09:00,A,ot1
T1,/1/6/L1,preFecBer,avg,6.40E-05,1,191400000,1,2000/1/1 09:00,A,ot1
T1,/1/4/L1,preFecBer,instant,5.69E-05,2,191600000,1,2000/1/1 09:00,A,ot1
T1,/1/6/L1,preFecBer,instant,6.15E-05,1,191400000,1,2000/1/1 09:00,A,ot1
T1,/1/4/L1,preFecBer,max,6.44E-05,2,191600000,1,2000/1/1 09:00,A,ot1
T1,/1/6/L1,preFecBer,max,6.92E-05,1,191400000,1,2000/1/1 09:00,A,ot1
T1,/1/4/L1,preFecBer,min,5.55E-05,2,191600000,1,2000/1/1 09:00,A,ot1
T1,/1/6/L1,preFecBer,min,6.08E-05,1,191400000,1,2000/1/1 09:00,A,ot1
T2,/1/1/L1,preFecBer,avg,5.53E-05,3,191800000,1,2000/1/1 09:00,A,ot1
T2,/1/1/L1,preFecBer,instant,4.90E-05,3,191800000,1,2000/1/1 09:00,A,ot1
T2,/1/1/L1,preFecBer,max,6.02E-05,3,191800000,1,2000/1/1 09:00,A,ot1
T2,/1/1/L1,preFecBer,min,4.87E-05,3,191800000,1,2000/1/1 09:00,A,ot1
T3,/1/2/L1,preFecBer,avg,0.00085,6,191500000,2,2000/1/1 09:00,A,ot1
T3,/1/4/L1,preFecBer,avg,0.000995,4,191700000,2,2000/1/1 09:00,A,ot1
T3,/1/6/L1,preFecBer,avg,0.000586,5,191900000,2,2000/1/1 09:00,A,ot1
T3,/1/2/L1,preFecBer,instant,0.000844,6,191500000,2,2000/1/1 09:00,A,ot1
T3,/1/4/L1,preFecBer,instant,0.001,4,191700000,2,2000/1/1 09:00,A,ot1
T3,/1/6/L1,preFecBer,instant,0.000588,5,191900000,2,2000/1/1 09:00,A,ot1
T3,/1/2/L1,preFecBer,max,0.000887,6,191500000,2,2000/1/1 09:00,A,ot1
T3,/1/4/L1,preFecBer,max,0.00103,4,191700000,2,2000/1/1 09:00,A,ot1
T3,/1/6/L1,preFecBer,max,0.000605,5,191900000,2,2000/1/1 09:00,A,ot1
T3,/1/2/L1,preFecBer,min,0.000817,6,191500000,2,2000/1/1 09:00,A,ot1
T3,/1/4/L1,preFecBer,min,0.00096,4,191700000,2,2000/1/1 09:00,A,ot1
T3,/1/6/L1,preFecBer,min,0.00057,5,191900000,2,2000/1/1 09:00,A,ot1
T3,/1/1/L1,preFecBer,avg,0.00195,1,191400000,1,2000/1/1 10:00,Z,ot1
T3,/1/3/L1,preFecBer,avg,0.00238,2,191600000,1,2000/1/1 10:00,Z,ot1
T3,/1/5/L1,preFecBer,avg,0.0028,3,191800000,1,2000/1/1 10:00,Z,ot1
T3,/1/1/L1,preFecBer,instant,0.00197,1,191400000,1,2000/1/1 10:00,Z,ot1
T3,/1/3/L1,preFecBer,instant,0.00243,2,191600000,1,2000/1/1 10:00,Z,ot1
T3,/1/5/L1,preFecBer,instant,0.00286,3,191800000,1,2000/1/1 10:00,Z,ot1
T3,/1/1/L1,preFecBer,max,0.002,1,191400000,1,2000/1/1 10:00,Z,ot1
T3,/1/3/L1,preFecBer,max,0.00243,2,191600000,1,2000/1/1 10:00,Z,ot1
T3,/1/5/L1,preFecBer,max,0.00291,3,191800000,1,2000/1/1 10:00,Z,ot1
T3,/1/1/L1,preFecBer,min,0.00189,1,191400000,1,2000/1/1 10:00,Z,ot1
T3,/1/3/L1,preFecBer,min,0.00231,2,191600000,1,2000/1/1 10:00,Z,ot1
T3,/1/5/L1,preFecBer,min,0.00271,3,191800000,1,2000/1/1 10:00,Z,ot1
T4,/1/1/L1,preFecBer,avg,2.54E-05,6,191500000,2,2000/1/1 10:00,Z,ot1
T4,/1/2/L1,preFecBer,avg,2.97E-05,4,191700000,2,2000/1/1 10:00,Z,ot1
T4,/1/3/L1,preFecBer,avg,1.96E-05,5,191900000,2,2000/1/1 10:00,Z,ot1
T4,/1/1/L1,preFecBer,instant,2.66E-05,6,191500000,2,2000/1/1 10:00,Z,ot1
T4,/1/2/L1,preFecBer,instant,3.01E-05,4,191700000,2,2000/1/1 10:00,Z,ot1
T4,/1/3/L1,preFecBer,instant,2.03E-05,5,191900000,2,2000/1/1 10:00,Z,ot1
T4,/1/1/L1,preFecBer,max,2.78E-05,6,191500000,2,2000/1/1 10:00,Z,ot1
T4,/1/2/L1,preFecBer,max,3.38E-05,4,191700000,2,2000/1/1 10:00,Z,ot1
T4,/1/3/L1,preFecBer,max,2.18E-05,5,191900000,2,2000/1/1 10:00,Z,ot1
T4,/1/1/L1,preFecBer,min,2.40E-05,6,191500000,2,2000/1/1 10:00,Z,ot1
T4,/1/2/L1,preFecBer,min,2.83E-05,4,191700000,2,2000/1/1 10:00,Z,ot1
T4,/1/3/L1,preFecBer,min,1.75E-05,5,191900000,2,2000/1/1 10:00,Z,ot1
T1,/1/4/L1,preFecBer,avg,5.69E-05,2,191600000,1,2000/1/1 10:00,A,ot1
T1,/1/6/L1,preFecBer,avg,6.09E-05,1,191400000,1,2000/1/1 10:00,A,ot1
T1,/1/4/L1,preFecBer,instant,5.79E-05,2,191600000,1,2000/1/1 10:00,A,ot1
T1,/1/6/L1,preFecBer,instant,6.48E-05,1,191400000,1,2000/1/1 10:00,A,ot1
T1,/1/4/L1,preFecBer,max,6.07E-05,2,191600000,1,2000/1/1 10:00,A,ot1
T1,/1/6/L1,preFecBer,max,6.51E-05,1,191400000,1,2000/1/1 10:00,A,ot1
T1,/1/4/L1,preFecBer,min,5.48E-05,2,191600000,1,2000/1/1 10:00,A,ot1
T1,/1/6/L1,preFecBer,min,5.84E-05,1,191400000,1,2000/1/1 10:00,A,ot1
T2,/1/1/L1,preFecBer,avg,4.94E-05,3,191800000,1,2000/1/1 10:00,A,ot1
T2,/1/1/L1,preFecBer,instant,4.98E-05,3,191800000,1,2000/1/1 10:00,A,ot1
T2,/1/1/L1,preFecBer,max,5.26E-05,3,191800000,1,2000/1/1 10:00,A,ot1
T2,/1/1/L1,preFecBer,min,4.80E-05,3,191800000,1,2000/1/1 10:00,A,ot1
T3,/1/2/L1,preFecBer,avg,0.00085,6,191500000,2,2000/1/1 10:00,A,ot1
T3,/1/4/L1,preFecBer,avg,0.00101,4,191700000,2,2000/1/1 10:00,A,ot1
T3,/1/6/L1,preFecBer,avg,0.000597,5,191900000,2,2000/1/1 10:00,A,ot1
T3,/1/2/L1,preFecBer,instant,0.000864,6,191500000,2,2000/1/1 10:00,A,ot1
T3,/1/4/L1,preFecBer,instant,0.00101,4,191700000,2,2000/1/1 10:00,A,ot1
T3,/1/6/L1,preFecBer,instant,0.000611,5,191900000,2,2000/1/1 10:00,A,ot1
T3,/1/2/L1,preFecBer,max,0.000878,6,191500000,2,2000/1/1 10:00,A,ot1
T3,/1/4/L1,preFecBer,max,0.00106,4,191700000,2,2000/1/1 10:00,A,ot1
T3,/1/6/L1,preFecBer,max,0.000617,5,191900000,2,2000/1/1 10:00,A,ot1
T3,/1/2/L1,preFecBer,min,0.000823,6,191500000,2,2000/1/1 10:00,A,ot1
T3,/1/4/L1,preFecBer,min,0.00097,4,191700000,2,2000/1/1 10:00,A,ot1
T3,/1/6/L1,preFecBer,min,0.000577,5,191900000,2,2000/1/1 10:00,A,ot1
T3,/1/1/L1,preFecBer,avg,0.00213,1,191400000,1,2000/1/1 11:00,Z,ot1
T3,/1/3/L1,preFecBer,avg,0.00256,2,191600000,1,2000/1/1 11:00,Z,ot1
T3,/1/5/L1,preFecBer,avg,0.00303,3,191800000,1,2000/1/1 11:00,Z,ot1
T3,/1/1/L1,preFecBer,instant,0.00212,1,191400000,1,2000/1/1 11:00,Z,ot1
T3,/1/3/L1,preFecBer,instant,0.00256,2,191600000,1,2000/1/1 11:00,Z,ot1
T3,/1/5/L1,preFecBer,instant,0.00301,3,191800000,1,2000/1/1 11:00,Z,ot1
T3,/1/1/L1,preFecBer,max,0.00219,1,191400000,1,2000/1/1 11:00,Z,ot1
T3,/1/3/L1,preFecBer,max,0.00263,2,191600000,1,2000/1/1 11:00,Z,ot1
T3,/1/5/L1,preFecBer,max,0.00314,3,191800000,1,2000/1/1 11:00,Z,ot1
T3,/1/1/L1,preFecBer,min,0.00205,1,191400000,1,2000/1/1 11:00,Z,ot1
T3,/1/3/L1,preFecBer,min,0.00249,2,191600000,1,2000/1/1 11:00,Z,ot1
T3,/1/5/L1,preFecBer,min,0.00292,3,191800000,1,2000/1/1 11:00,Z,ot1
T4,/1/1/L1,preFecBer,avg,2.64E-05,6,191500000,2,2000/1/1 11:00,Z,ot1
T4,/1/2/L1,preFecBer,avg,3.03E-05,4,191700000,2,2000/1/1 11:00,Z,ot1
T4,/1/3/L1,preFecBer,avg,1.79E-05,5,191900000,2,2000/1/1 11:00,Z,ot1
T4,/1/1/L1,preFecBer,instant,2.41E-05,6,191500000,2,2000/1/1 11:00,Z,ot1
